state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Virginia,2022,10,540,48.0,1091448.75
Virginia,2022,11,415,24.0,583194.5
Virginia,2022,12,1255,84.5,3453575.0
Washington,2022,0,2377,174.5,21126364.5
Washington,2022,1,211,141.25,1203321.0
Washington,2022,2,128,22.5,354487.25
Washington,2022,3,123,21.75,336729.5
Washington,2022,4,189,39.5,1355971.75
Washington,2022,5,179,27.75,504599.0
Washington,2022,6,212,16.25,398648.25
Washington,2022,7,196,30.5,466976.5
Washington,2022,8,187,31.75,594764.75
Washington,2022,9,164,69.5,532928.5
Washington,2022,10,215,26.75,566949.0
Washington,2022,11,292,160.5,11344326.0
Washington,2022,12,281,174.5,3466663.0
West Virginia,2022,0,3127,121.0,15637416.75
West Virginia,2022,1,218,65.0,977042.0
West Virginia,2022,2,261,121.0,1991766.0
West Virginia,2022,3,234,24.5,571923.0
West Virginia,2022,4,164,17.75,358577.0
West Virginia,2022,5,258,22.75,647191.5
West Virginia,2022,6,411,112.75,5661106.25
West Virginia,2022,7,402,72.25,2053609.75
West Virginia,2022,8,316,36.25,845137.75
West Virginia,2022,9,170,15.0,273444.0
West Virginia,2022,10,163,28.25,333758.75
West Virginia,2022,11,225,29.25,420667.75
West Virginia,2022,12,305,108.25,1503193.0
Wisconsin,2022,0,2007,101.75,12969493.5
Wisconsin,2022,1,75,8.5,102145.5
Wisconsin,2022,2,74,8.75,120462.5
Wisconsin,2022,3,159,78.0,1611054.75
Wisconsin,2022,4,137,18.0,261694.75
Wisconsin,2022,5,253,30.25,616552.5
Wisconsin,2022,6,257,101.75,5444783.25
Wisconsin,2022,7,199,30.5,1149455.75
Wisconsin,2022,8,214,24.5,501992.75
Wisconsin,2022,9,145,28.25,464142.25
Wisconsin,2022,10,129,10.0,244518.25
Wisconsin,2022,11,146,41.75,957295.5
Wisconsin,2022,12,219,69.5,1495395.75
Wyoming,2022,0,354,42.0,566708.75
Wyoming,2022,1,22,17.5,36009.0
Wyoming,2022,2,10,8.5,4034.75
Wyoming,2022,3,14,5.5,9912.25
Wyoming,2022,4,49,29.25,96201.5
Wyoming,2022,5,26,42.0,78271.5
Wyoming,2022,6,57,10.5,61442.0
Wyoming,2022,7,46,7.75,41154.25
Wyoming,2022,8,35,10.5,97530.25
Wyoming,2022,9,26,12.0,39765.75
Wyoming,2022,10,23,7.0,21626.0
Wyoming,2022,11,18,2.75,18804.0
Wyoming,2022,12,28,10.0,61957.5
