state,year,month,outage_count,max_outage_duration,customer_weighted_hours
West Virginia,2020,0,3088,62.5,8857773.75
West Virginia,2020,1,292,25.25,773430.25
West Virginia,2020,2,173,25.75,321225.25
West Virginia,2020,3,233,31.25,688569.5
West Virginia,2020,4,372,62.5,1759300.5
West Virginia,2020,5,267,24.25,657875.0
West Virginia,2020,6,311,30.25,717506.0
West Virginia,2020,7,323,24.75,880502.75
West Virginia,2020,8,304,52.25,1153647.0
West Virginia,2020,9,174,18.25,422247.5
West Virginia,2020,10,173,27.75,369736.75
West Virginia,2020,11,264,34.5,730057.5
West Virginia,2020,12,202,22.75,383675.75
Wisconsin,2020,0,1845,29.0,4574960.75
Wisconsin,2020,1,79,16.5,159288.75
Wisconsin,2020,2,76,6.5,93938.75
Wisconsin,2020,3,81,6.5,150606.0
Wisconsin,2020,4,160,10.75,272710.5
Wisconsin,2020,5,174,23.75,324095.5
Wisconsin,2020,6,287,25.75,991130.75
Wisconsin,2020,7,277,25.75,742729.0
Wisconsin,2020,8,208,29.0,798865.0
Wisconsin,2020,9,138,11.25,251564.75
Wisconsin,2020,10,138,15.5,192378.75
Wisconsin,2020,11,160,24.75,510666.5
Wisconsin,2020,12,67,6.75,86986.5
Wyoming,2020,0,314,47.5,830819.75
Wyoming,2020,1,13,3.5,4686.25
Wyoming,2020,2,13,3.75,9268.0
Wyoming,2020,3,47,40.75,106548.0
Wyoming,2020,4,13,3.75,8276.0
Wyoming,2020,5,21,3.0,11276.75
Wyoming,2020,6,45,25.75,220047.5
Wyoming,2020,7,32,11.0,21637.0
Wyoming,2020,8,24,6.75,91952.5
Wyoming,2020,9,35,47.5,260312.5
Wyoming,2020,10,32,16.25,68605.25
Wyoming,2020,11,22,5.0,20403.0
Wyoming,2020,12,17,2.0,7807.0
