"state_event","datetime_event_began","datetime_restoration","event_type","fips","state","county","start_time","duration","end_time","min_customers","max_customers","mean_customers"
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1075,"Alabama","Lamar",2018-12-05 14:15:00,0.25,2018-12-05 14:30:00,467,467,467
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1075,"Alabama","Lamar",2018-12-09,7.25,2018-12-09 07:15:00,258,790,570.275862068965
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1077,"Alabama","Lauderdale",2018-12-06 12:30:00,2,2018-12-06 14:30:00,645,645,645
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1077,"Alabama","Lauderdale",2018-12-06 18:30:00,0.5,2018-12-06 19:00:00,654,677,665.5
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1081,"Alabama","Lee",2018-12-06 12:45:00,1.5,2018-12-06 14:15:00,221,222,221.5
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1091,"Alabama","Marengo",2018-12-09 00:30:00,0.5,2018-12-09 01:00:00,848,848,848
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1091,"Alabama","Marengo",2018-12-09 03:45:00,0.25,2018-12-09 04:00:00,257,257,257
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1093,"Alabama","Marion",2018-12-05 14:15:00,0.25,2018-12-05 14:30:00,2043,2043,2043
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1093,"Alabama","Marion",2018-12-09 00:45:00,5.25,2018-12-09 06:00:00,311,950,465.47619047619
"Alabama",2018-12-05 08:00:00,2018-12-06 08:00:00,"Vandalism",1097,"Alabama","Mobile",2018-12-05 15:15:00,3.5,2018-12-05 18:45:00,205,1091,367.928571428571
