state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Virginia,2021,12,265,25.0,436108.75
Washington,2021,0,2531,189.25,28421215.5
Washington,2021,1,249,131.75,13197552.5
Washington,2021,2,209,46.25,1036280.0
Washington,2021,3,156,16.0,366332.25
Washington,2021,4,142,29.75,452079.0
Washington,2021,5,175,189.25,489563.0
Washington,2021,6,238,51.5,880689.0
Washington,2021,7,160,22.0,312926.5
Washington,2021,8,195,46.25,605728.75
Washington,2021,9,213,55.0,2227715.75
Washington,2021,10,224,63.25,2951801.0
Washington,2021,11,289,76.75,4192305.25
Washington,2021,12,281,58.25,1708242.5
West Virginia,2021,0,2682,181.25,19203623.5
West Virginia,2021,1,116,21.5,226846.75
West Virginia,2021,2,187,181.25,12871541.0
West Virginia,2021,3,225,45.75,737661.75
West Virginia,2021,4,178,19.5,365407.25
West Virginia,2021,5,251,43.0,828655.25
West Virginia,2021,6,353,33.0,1297600.75
West Virginia,2021,7,262,28.5,557650.5
West Virginia,2021,8,349,25.0,807989.0
West Virginia,2021,9,226,24.25,402912.5
West Virginia,2021,10,205,22.5,401221.5
West Virginia,2021,11,148,19.25,285144.0
West Virginia,2021,12,182,51.5,420993.25
Wisconsin,2021,0,1964,97.0,13516250.0
Wisconsin,2021,1,55,5.5,73114.5
Wisconsin,2021,2,91,10.0,166025.5
Wisconsin,2021,3,136,8.75,204918.0
Wisconsin,2021,4,109,10.0,115550.75
Wisconsin,2021,5,155,29.5,282862.25
Wisconsin,2021,6,204,25.0,456107.0
Wisconsin,2021,7,276,97.0,2869568.75
Wisconsin,2021,8,368,81.75,4911923.0
Wisconsin,2021,9,121,34.25,391985.75
Wisconsin,2021,10,117,25.75,272320.75
Wisconsin,2021,11,101,9.25,120997.75
Wisconsin,2021,12,231,83.5,3650876.0
Wyoming,2021,0,435,22.25,514597.25
Wyoming,2021,1,30,13.75,38631.75
Wyoming,2021,2,19,4.25,31214.5
Wyoming,2021,3,40,16.5,52893.5
Wyoming,2021,4,20,6.75,30413.25
Wyoming,2021,5,33,14.5,44572.25
Wyoming,2021,6,60,10.5,56504.75
Wyoming,2021,7,64,6.75,55085.25
Wyoming,2021,8,46,8.25,53575.25
Wyoming,2021,9,18,10.25,22370.0
Wyoming,2021,10,55,22.25,79726.5
Wyoming,2021,11,21,4.75,14862.25
Wyoming,2021,12,29,14.0,34748.0
