state,year,month,outage_count,max_outage_duration,customer_weighted_hours
Virginia,2023,11,298,20.75,417756.25
Virginia,2023,12,438,65.75,666326.5
Washington,2023,0,2305,80.0,7480422.5
Washington,2023,1,166,34.25,1124055.0
Washington,2023,2,166,30.5,653922.25
Washington,2023,3,140,19.75,304128.25
Washington,2023,4,153,36.0,300916.0
Washington,2023,5,181,80.0,462990.75
Washington,2023,6,209,36.75,463226.0
Washington,2023,7,228,65.0,543926.25
Washington,2023,8,234,71.0,643289.25
Washington,2023,9,219,43.25,822859.75
Washington,2023,10,171,17.75,281929.0
Washington,2023,11,196,32.5,1182566.5
Washington,2023,12,242,35.25,696613.5
West Virginia,2023,0,2660,79.5,11310219.25
West Virginia,2023,1,175,19.25,341494.75
West Virginia,2023,2,197,17.75,373311.25
West Virginia,2023,3,323,75.25,3394128.75
West Virginia,2023,4,281,55.0,1820363.5
West Virginia,2023,5,188,79.5,373483.0
West Virginia,2023,6,269,30.5,602335.25
West Virginia,2023,7,388,72.5,2587466.25
West Virginia,2023,8,289,17.0,693047.25
West Virginia,2023,9,171,13.25,405783.75
West Virginia,2023,10,139,30.25,246584.0
West Virginia,2023,11,117,10.75,223077.75
West Virginia,2023,12,123,11.0,249143.75
Wisconsin,2023,0,1849,64.0,9260977.5
Wisconsin,2023,1,90,9.75,156341.75
Wisconsin,2023,2,94,48.25,1235915.0
Wisconsin,2023,3,104,47.0,1602972.0
Wisconsin,2023,4,201,38.0,890928.0
Wisconsin,2023,5,110,6.0,124501.75
Wisconsin,2023,6,180,40.75,917093.75
Wisconsin,2023,7,333,64.0,3159722.25
Wisconsin,2023,8,256,17.5,485999.5
Wisconsin,2023,9,137,6.75,177581.25
Wisconsin,2023,10,150,14.25,258834.0
Wisconsin,2023,11,116,6.5,139572.0
Wisconsin,2023,12,78,7.25,111516.25
Wyoming,2023,0,276,39.0,409073.0
Wyoming,2023,1,12,2.75,6790.0
Wyoming,2023,2,20,10.5,27831.0
Wyoming,2023,3,23,14.75,63368.25
Wyoming,2023,4,21,3.25,13483.5
Wyoming,2023,5,15,4.0,49893.0
Wyoming,2023,6,51,6.0,54640.5
Wyoming,2023,7,23,7.0,27734.25
Wyoming,2023,8,30,5.75,35667.25
Wyoming,2023,9,30,29.0,57166.75
Wyoming,2023,10,19,4.25,22068.75
Wyoming,2023,11,21,39.0,24519.0
Wyoming,2023,12,11,8.0,25910.75
